ИНН, additionaldata,ID компании,Наименование полное,Наименование краткое,Реестр МСП,Вид предпринимательства,Категория субъекта,objecttype,registration_number,patent_type,patent_name,classification,publication URL
7720440488, additionaldata,,,,,,,,,,,,
7203461384, additionaldata,,,,,,,,,,,,
7205030249, additionaldata,,,,,,,,,,,,
7713460532, additionaldata,,,,,,,,,,,,
6319232871, additionaldata,,,,,,,,,,,,
7725407269, additionaldata,,,,,,,,,,,,
9204570894, additionaldata,,,,,,,,,,,,
5256176450, additionaldata,,,,,,,,,,,,
7604345890, additionaldata,,,,,,,,,,,,
218995555, additionaldata,,,,,,,,,,,,
9729221445, additionaldata,,,,,,,,,,,,
246601216119, additionaldata,,,,,,,,,,,,
4205364609, additionaldata,,,,,,,,,,,,
9729225908, additionaldata,,,,,,,,,,,,
7703464810, additionaldata,,,,,,,,,,,,
9729190170, additionaldata,24804288.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕРИДИАН""","ООО ""МЕРИДИАН""",,,,,202332,Полезная модель,УСТРОЙСТВО ДЛЯ ЗАКРЕПЛЕНИЯ КОНТЕЙНЕРА НА ПЛАТФОРМЕ,,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=202332
9729190170, additionaldata,24804288.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕРИДИАН""","ООО ""МЕРИДИАН""",,,,,117359,Промышленный образец,РИСУНОК ДЛЯ УПАКОВОЧНОГО ЛИСТА,32-00,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=117359
7801342369, additionaldata,,,,,,,,,,,,
7716920361, additionaldata,,,,,,,,,,,,
7811706216, additionaldata,,,,,,,,,,,,
7716888446, additionaldata,,,,,,,,,,,,
6163210781, additionaldata,,,,,,,,,,,,
7720405420, additionaldata,,,,,,,,,,,,
7704460134, additionaldata,,,,,,,,,,,,
7727395996, additionaldata,,,,,,,,,,,,
5024189450, additionaldata,,,,,,,,,,,,
9729231796, additionaldata,,,,,,,,,,,,
276930148, additionaldata,,,,,,,,,,,,
7806296250, additionaldata,,,,,,,,,,,,
2312275237, additionaldata,,,,,,,,,,,,
7727393974, additionaldata,,,,,,,,,,,,
6679114150, additionaldata,,,,,,,,,,,,
2543129184, additionaldata,,,,,,,,,,,,
7726419010, additionaldata,,,,,,,,,,,,
7719482268, additionaldata,,,,,,,,,,,,
7017450579, additionaldata,,,,,,,,,,,,
7728395981, additionaldata,,,,,,,,,,,,
3666230281, additionaldata,,,,,,,,,,,,
6501296494, additionaldata,,,,,,,,,,,,
6321440702, additionaldata,,,,,,,,,,,,
3128135582, additionaldata,,,,,,,,,,,,
7722466273, additionaldata,,,,,,,,,,,,
760606323529, additionaldata,,,,,,,,,,,,
7811708816, additionaldata,,,,,,,,,,,,
222009237, additionaldata,,,,,,,,,,,,
5030094333, additionaldata,,,,,,,,,,,,
7743270232, additionaldata,,,,,,,,,,,,
5044113297, additionaldata,,,,,,,,,,,,
9729274447, additionaldata,,,,,,,,,,,,
7722432186, additionaldata,,,,,,,,,,,,
9729261470, additionaldata,,,,,,,,,,,,
7704459474, additionaldata,,,,,,,,,,,,
7840076520, additionaldata,,,,,,,,,,,,
6316247823, additionaldata,,,,,,,,,,,,
9729240504, additionaldata,,,,,,,,,,,,
643891072126, additionaldata,,,,,,,,,,,,
6901073252, additionaldata,,,,,,,,,,,,
7733329656, additionaldata,,,,,,,,,,,,
7816658245, additionaldata,,,,,,,,,,,,
6685152740, additionaldata,,,,,,,,,,,,
7816680917, additionaldata,,,,,,,,,,,,
7604346124, additionaldata,,,,,,,,,,,,
7453317841, additionaldata,,,,,,,,,,,,
7713453574, additionaldata,,,,,,,,,,,,
1224006106, additionaldata,,,,,,,,,,,,
250209431648, additionaldata,,,,,,,,,,,,
5246051766, additionaldata,,,,,,,,,,,,
7839095944, additionaldata,,,,,,,,,,,,
7802648783, additionaldata,,,,,,,,,,,,
3906363200, additionaldata,24804920.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КЛЕВЕР""","ООО ""КЛЕВЕР""",,,,,139449,Промышленный образец,СВЕТИЛЬНИК,26-05,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=139449
3906363200, additionaldata,24804920.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КЛЕВЕР""","ООО ""КЛЕВЕР""",,,,,2722477,Изобретение,Электростатический флюксметр,G01R  29/00,
21100438040, additionaldata,,,,,,,,,,,,
6732159181, additionaldata,24804931.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САТУРН""","ООО ""САТУРН""",,,,,197123,Полезная модель,ПЕТЛЯ ШАРНИРНАЯ,E05D   7/04;E05D   3/02,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=197123
6732159181, additionaldata,24804931.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САТУРН""","ООО ""САТУРН""",,,,,192366,Полезная модель,ОКНО НЕ ОТКРЫВАЮЩЕЕСЯ ДЛЯ ВОДНОГО И НАЗЕМНОГО ВИДА ТРАНСПОРТА,B60F   3/00;B63B  19/02;B60J   1/00,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=192366
6732159181, additionaldata,24804931.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САТУРН""","ООО ""САТУРН""",,,,,224037,Полезная модель,ПЕТЛЯ ДВЕРНАЯ,E05D   7/04,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=224037
6732159181, additionaldata,24804931.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САТУРН""","ООО ""САТУРН""",,,,,192362,Полезная модель,ОКНО СО СТЕКЛОПАКЕТОМ ДЛЯ ВОДНОГО И НАЗЕМНОГО ВИДА ТРАНСПОРТА,B60J   1/00;B60F   3/00;B63B  19/02,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=192362
6732159181, additionaldata,24804931.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САТУРН""","ООО ""САТУРН""",,,,,203690,Полезная модель,УСТРОЙСТВО ДЛЯ ФИЗИОТЕРАПЕВТИЧЕСКОГО ВОЗДЕЙСТВИЯ НА СЛИЗИСТУЮ ОБОЛОЧКУ АЛЬВЕОЛЯРНОГО ОТРОСТКА ВЕРХНЕЙ ЧЕЛЮСТИ,,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=203690
6732159181, additionaldata,24804931.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САТУРН""","ООО ""САТУРН""",,,,,204735,Полезная модель,УСТРОЙСТВО ДЛЯ СНИЖЕНИЯ НАГРУЗКИ ДЛЯ ОКНА,E05D  15/52;E05D  11/00;E05F   7/06,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=204735
6732159181, additionaldata,24804931.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САТУРН""","ООО ""САТУРН""",,,,,192087,Полезная модель,ОКНО СО СДВИЖНЫМ СТЕКЛОМ ДЛЯ ВОДНОГО И НАЗЕМНОГО ВИДА ТРАНСПОРТА,B60J   1/16;B63B  19/02,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=192087
6732159181, additionaldata,24804931.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САТУРН""","ООО ""САТУРН""",,,,,196486,Полезная модель,Петля шарнирная,E05D   7/04,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=196486
6732159181, additionaldata,24804931.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САТУРН""","ООО ""САТУРН""",,,,,189139,Полезная модель,Шпингалет накладной для распашных дверей,E05C   1/00;E05C   9/04,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=189139
6732159181, additionaldata,24804931.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САТУРН""","ООО ""САТУРН""",,,,,191265,Полезная модель,Камера сгорания для газотурбинного двигателя,F23R   3/28;F23R   3/10,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=191265
7804624499, additionaldata,,,,,,,,,,,,
7309007131, additionaldata,,,,,,,,,,,,
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,191142,Полезная модель,АНТИФРИКЦИОННАЯ НАКЛАДКА,B23Q   1/01,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=191142
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,193306,Полезная модель,СТАНОК,B23Q  11/12,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=193306
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,220151,Полезная модель,Измерительная рука для наладки инструмента,B23B  25/06;B23Q  17/22,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=220151
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,192566,Полезная модель,ПОДВИЖНЫЙ УЗЕЛ СТАНКА,B23Q   1/01,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=192566
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,138789,Промышленный образец,УПАКОВКА ДЛЯ ПИЦЦЫ,09-03,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=138789
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,121380,Промышленный образец,БУТЫЛКА,09-01,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=121380
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,141646,Промышленный образец,УПАКОВКА ДЛЯ ДЕТСКИХ ПИЩЕВЫХ ПРОДУКТОВ,09-03,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=141646
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,133930,Промышленный образец,УПАКОВКА ДЛЯ ПИЩЕВЫХ ПРОДУКТОВ,09-05,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=133930
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,133279,Промышленный образец,УПАКОВКА ДЛЯ ПИЩЕВЫХ ПРОДУКТОВ,09-05,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=133279
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,111584,Промышленный образец,Упаковка для пищевых продуктов,09-05,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=111584
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,135243,Промышленный образец,УПАКОВКА ДЛЯ ПИЩЕВЫХ ПРОДУКТОВ,09-05,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=135243
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,140475,Промышленный образец,УПАКОВКА ДЛЯ ПИЩЕВЫХ ПРОДУКТОВ,09-03,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=140475
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,116534,Промышленный образец,УПАКОВКА ДЛЯ ПИЩЕВЫХ ПРОДУКТОВ (2 варианта),09-05,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=116534
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,136016,Промышленный образец,УПАКОВКА ДЛЯ ПИЩЕВЫХ ПРОДУКТОВ,09-05,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=136016
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,133928,Промышленный образец,УПАКОВКА ДЛЯ ПИЩЕВЫХ ПРОДУКТОВ,09-05,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=133928
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,114961,Промышленный образец,УПАКОВКА ДЛЯ ПИЩЕВЫХ ПРОДУКТОВ (2 варианта),09-03,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=114961
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,136013,Промышленный образец,УПАКОВКА ДЛЯ ПИЩЕВЫХ ПРОДУКТОВ,09-05,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=136013
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,136014,Промышленный образец,УПАКОВКА ДЛЯ ПИЩЕВЫХ ПРОДУКТОВ,09-05,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=136014
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,133927,Промышленный образец,УПАКОВКА ДЛЯ ПИЩЕВЫХ ПРОДУКТОВ,09-05,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=133927
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,118869,Промышленный образец,УПАКОВКА ДЛЯ ПИЩЕВЫХ ПРОДУКТОВ,09-05,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=118869
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,133697,Промышленный образец,УПАКОВКА ДЛЯ КОТЛЕТ (2 варианта),09-03,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=133697
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,133932,Промышленный образец,УПАКОВКА ДЛЯ ПИЩЕВЫХ ПРОДУКТОВ,09-05,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=133932
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,140757,Промышленный образец,УПАКОВКА ДЛЯ ПИЦЦЫ,09-03,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=140757
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,133284,Промышленный образец,УПАКОВКА ДЛЯ ПИЩЕВЫХ ПРОДУКТОВ,09-03,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=133284
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,111585,Промышленный образец,Упаковка для пищевых продуктов,09-05,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=111585
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,136015,Промышленный образец,УПАКОВКА ДЛЯ ПИЩЕВЫХ ПРОДУКТОВ,09-05,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=136015
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,133977,Промышленный образец,УПАКОВКА ДЛЯ ПИЩЕВЫХ ПРОДУКТОВ,09-05,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=133977
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,133287,Промышленный образец,УПАКОВКА ДЛЯ ПИЩЕВЫХ ПРОДУКТОВ,09-03,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=133287
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,140474,Промышленный образец,УПАКОВКА ДЛЯ ПИЩЕВЫХ ПРОДУКТОВ,09-03,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=140474
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,133283,Промышленный образец,УПАКОВКА ДЛЯ ПИЩЕВЫХ ПРОДУКТОВ (3 варианта),09-03,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=133283
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,133929,Промышленный образец,УПАКОВКА ДЛЯ ПИЩЕВЫХ ПРОДУКТОВ,09-05,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=133929
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,118868,Промышленный образец,УПАКОВКА ДЛЯ ПИЩЕВЫХ ПРОДУКТОВ,09-05,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=118868
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,133286,Промышленный образец,УПАКОВКА ДЛЯ ПИЩЕВЫХ ПРОДУКТОВ,09-03,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=133286
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,133931,Промышленный образец,УПАКОВКА ДЛЯ ПИЩЕВЫХ ПРОДУКТОВ,09-05,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=133931
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,133285,Промышленный образец,УПАКОВКА ДЛЯ ПИЩЕВЫХ ПРОДУКТОВ,09-03,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=133285
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,138300,Промышленный образец,УПАКОВКА ДЛЯ ПИЩЕВЫХ ПРОДУКТОВ,09-05,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=138300
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,110060,Промышленный образец,УПАКОВКА,09-03,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=110060
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,219945,Полезная модель,Измерительная рука для наладки инструмента,,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=219945
326561410, additionaldata,24804954.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","ООО ""АЛЬЯНС""",,,,,182518,Полезная модель,Электроплитка настольная с автоматической поддержкой установленной температуры заданное количество времени,H05B   3/72,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=182518
7716922143, additionaldata,,,,,,,,,,,,
7813298072, additionaldata,24804995.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНСАЙТ""","ООО ""ИНСАЙТ""",,,,,141277,Промышленный образец,КОМБИНЕЗОН СПОРТИВНЫЙ СИЛУЭТНЫЙ,02-02,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=141277
7707418148, additionaldata,,,,,,,,,,,,
870900902329, additionaldata,,,,,,,,,,,,
4253041020, additionaldata,,,,,,,,,,,,
6164120001, additionaldata,,,,,,,,,,,,
7810726442, additionaldata,,,,,,,,,,,,
6714048626, additionaldata,,,,,,,,,,,,
5029234635, additionaldata,,,,,,,,,,,,
7604349196, additionaldata,,,,,,,,,,,,
6321441897, additionaldata,,,,,,,,,,,,
9201525533, additionaldata,,,,,,,,,,,,
5404078160, additionaldata,,,,,,,,,,,,
6330082919, additionaldata,,,,,,,,,,,,
7840075004, additionaldata,,,,,,,,,,,,
6670466285, additionaldata,,,,,,,,,,,,
7720411416, additionaldata,,,,,,,,,,,,
2464145480, additionaldata,,,,,,,,,,,,
9718088054, additionaldata,,,,,,,,,,,,
5190077495, additionaldata,,,,,,,,,,,,
2312276760, additionaldata,,,,,,,,,,,,
5053057190, additionaldata,,,,,,,,,,,,
7805718654, additionaldata,,,,,,,,,,,,
7452148333, additionaldata,,,,,,,,,,,,
5036173510, additionaldata,,,,,,,,,,,,
6163212010, additionaldata,,,,,,,,,,,,
7725439951, additionaldata,,,,,,,,,,,,
7728390743, additionaldata,,,,,,,,,,,,
141501620750, additionaldata,,,,,,,,,,,,
7727392106, additionaldata,,,,,,,,,,,,
3808205935, additionaldata,,,,,,,,,,,,
4705075997, additionaldata,,,,,,,,,,,,
6439094140, additionaldata,,,,,,,,,,,,
9729188702, additionaldata,,,,,,,,,,,,
730200564281, additionaldata,,,,,,,,,,,,
9718087290, additionaldata,,,,,,,,,,,,
7017437440, additionaldata,,,,,,,,,,,,
745010540305, additionaldata,,,,,,,,,,,,
9709024209, additionaldata,,,,,,,,,,,,
3818048551, additionaldata,,,,,,,,,,,,
3245015049, additionaldata,,,,,,,,,,,,
5249161319, additionaldata,,,,,,,,,,,,
4716045000, additionaldata,,,,,,,,,,,,
9729195594, additionaldata,,,,,,,,,,,,
6319225803, additionaldata,24805483.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРОНА""","ООО ""КРОНА""",,,,,113743,Промышленный образец,"ПАВИЛЬОН ТОРГОВЫЙ ""САЛОН ЦВЕТОВ""",25-03,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=113743
7814719220, additionaldata,,,,,,,,,,,,
300701895284, additionaldata,,,,,,,,,,,,
7802671454, additionaldata,24805515.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОПТИМА""","ООО ""ОПТИМА""",,,,,110336,Промышленный образец,ПЕЧЕНЬЕ,01-01,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=110336
7802671454, additionaldata,24805515.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОПТИМА""","ООО ""ОПТИМА""",,,,,2794230,Изобретение,СПОСОБ ЛАЗЕРНОГО СКАНИРОВАНИЯ КОЛЕСНОЙ ПАРЫ ДВИЖУЩЕГОСЯ ЛОКОМОТИВА,,
7802671454, additionaldata,24805515.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОПТИМА""","ООО ""ОПТИМА""",,,,,2794231,Изобретение,УСТРОЙСТВО ДЛЯ ЛАЗЕРНОГО СКАНИРОВАНИЯ КОЛЕСНОЙ ПАРЫ ДВИЖУЩЕГОСЯ ЛОКОМОТИВА,B61K   9/12,
